id;deleted;created_date;last_modified_date;created_by;last_modified_by;last_name;first_name;dni;birth_date;address;cuil;plan_social;trabaja;apellido_tutor;nombre_tutor;estudio_primario_tutor;estudio_secundario_tutor;estudio_ter_univ_tutor;dni_tutor;cuil_tutor;telefono1;telefono2;foto_dni;constancia_cuil;constancia6grado;acta_nacimiento;constancia_regular;foto4x4;foto_carnet_vac;ficha_medica;aptitud_fisica;grupo_sanguineo;ficha_inscripcion;libreta6grado;fotocopia_libro_matriz;fotocopia_dni_tutor;constancia_cuil_tutor;localidad_entity_id;parentesco_tutor_entity_id
70;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Agustín;48320813;2013-03-09;Maipú 1853;20-48320813-9;true;false;Castro;Sofía;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;30561270;27-30561270-2;11-5793-5721;;true;true;true;true;true;false;false;true;true;true;true;true;true;true;true;;
71;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Nicolás;48071961;2010-12-09;Mitre 2030;20-48071961-2;true;false;Gómez;Isabella;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32889346;27-32889346-6;11-5733-5365;;true;false;false;true;true;false;true;false;true;true;false;true;true;true;true;;
72;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Sol;47270821;2011-03-21;Av. Rivadavia 2929;27-47270821-5;false;false;Herrera;Fernando;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;32825705;20-32825705-0;11-5452-4612;;true;true;true;true;true;true;true;true;true;true;true;true;false;true;true;;
73;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Lucas;47052361;2013-09-24;Moreno 2631;20-47052361-2;false;false;Gutiérrez;Santiago;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;20690709;20-20690709-7;11-5386-8001;;true;false;true;true;true;true;true;true;true;false;true;true;true;false;true;;
74;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Miguel;51955226;2012-03-12;Lavalle 2149;20-51955226-5;true;false;Castro;Juana;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32407264;27-32407264-6;11-5008-1487;;true;true;false;true;true;true;true;true;true;true;true;true;true;true;true;;
75;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Santiago;48607495;2010-02-23;Av. Rivadavia 1175;20-48607495-8;false;false;Molina;Gabriel;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;23478771;20-23478771-4;11-5294-9922;11-5914-5987;true;true;true;true;true;false;true;true;false;true;true;true;true;false;true;;
76;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Florencia;46311187;2012-07-28;Av. de Mayo 4015;27-46311187-7;false;false;Ruiz;Patricia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23002881;27-23002881-3;11-4327-1269;11-4149-8164;true;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
77;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Miguel;47164267;2011-07-27;Moreno 2370;20-47164267-4;false;false;Gómez;Tomás;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;25761806;20-25761806-5;11-5775-1833;;true;true;true;true;true;true;true;false;false;true;true;true;true;false;true;;
78;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Milagros;46177638;2009-03-19;Mitre 2203;27-46177638-3;false;false;Martínez;Gabriela;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;33858940;27-33858940-4;11-4782-5553;11-5588-5307;true;true;true;true;false;false;false;true;false;true;true;true;true;true;true;;
79;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Silva;Ezequiel;48510082;2018-10-05;Urquiza 413;20-48510082-3;false;false;Castro;Gabriela;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;24720839;27-24720839-4;11-5292-8614;;false;true;true;true;true;true;false;true;true;true;true;true;true;true;true;;
80;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Patricia;48327766;2009-07-12;Lavalle 3520;27-48327766-6;false;false;Silva;Martina;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32147604;27-32147604-5;11-5904-1087;;true;true;false;true;true;true;true;true;true;true;true;false;true;true;true;;
81;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Jorge;47693951;2012-11-16;San Martín 2996;20-47693951-9;false;false;Castro;Valentina;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23479491;23-23479491-4;11-5312-3520;;true;true;false;true;true;true;false;true;true;true;true;true;false;true;true;;
82;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;María;51367564;2013-11-07;Pueyrredón 2937;27-51367564-5;false;false;Gutiérrez;Valentina;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;23249633;27-23249633-4;11-4638-2239;;true;true;false;true;false;true;true;true;true;false;true;true;true;true;false;;
83;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Daniela;47530343;2017-05-09;Av. Corrientes 3066;27-47530343-7;false;true;Ortega;Patricia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;33976065;27-33976065-4;11-4059-8997;;false;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
84;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Agustín;50184324;2012-08-08;Colón 1760;20-50184324-6;true;false;Rojas;Martín;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;34573759;20-34573759-7;11-4790-8426;;true;true;true;true;true;true;true;false;true;true;true;true;false;true;true;;
85;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Mariano;46630647;2017-08-26;Alberdi 2670;23-46630647-9;false;false;Díaz;Jorge;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21637261;20-21637261-2;11-4783-2132;;true;true;true;false;true;true;true;true;true;true;true;true;true;true;true;;
86;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Patricia;50436474;2018-01-24;Mitre 1850;27-50436474-2;false;false;Vargas;Carolina;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28698247;27-28698247-1;11-4529-3528;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
87;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;González;Bautista;50640730;2015-03-19;Av. Corrientes 3284;20-50640730-4;false;false;Álvarez;Natalia;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;25317146;23-25317146-4;11-5099-5037;;true;false;true;true;true;true;true;true;false;false;true;true;true;true;true;;
88;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Daniela;48069984;2009-06-20;Moreno 4172;27-48069984-5;false;false;Ortega;Micaela;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;20722501;27-20722501-6;11-4415-8703;;true;true;true;true;true;false;true;true;true;true;true;false;true;false;true;;
89;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Luis;48756567;2016-02-12;Chacabuco 2559;23-48756567-9;false;false;Domínguez;Catalina;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;32159814;27-32159814-0;11-5317-9500;;true;true;true;true;false;true;true;true;true;true;true;true;true;true;false;;
90;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Gabriela;48281409;2018-05-12;Santiago del Estero 279;27-48281409-9;false;false;Giménez;Lucía;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;29541446;23-29541446-4;11-4354-7147;11-5178-2680;true;true;true;true;true;true;true;true;true;false;true;true;false;false;true;;
91;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Natalia;46576503;2010-03-09;Lavalle 3792;27-46576503-3;false;false;Herrera;Patricia;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;27113196;27-27113196-3;11-4090-5038;;true;false;true;true;true;false;true;true;true;true;true;true;false;true;true;;
92;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Natalia;47129252;2010-12-14;Av. Corrientes 3408;23-47129252-4;false;false;Ruiz;Natalia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22695560;27-22695560-2;11-5260-5065;;true;true;true;true;true;true;true;false;true;true;true;true;true;true;false;;
93;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Diego;51708851;2015-08-08;Pellegrini 1410;20-51708851-0;false;false;Fernández;Martina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32907981;27-32907981-9;11-4883-8496;;true;false;true;true;true;true;true;true;false;true;false;false;true;true;true;;
94;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Gonzalo;49996324;2008-10-06;Alberdi 2730;20-49996324-7;false;false;Romero;Rocío;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28850775;27-28850775-4;11-5264-6767;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
95;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Medina;Mariano;49492744;2008-10-28;Tucumán 2227;20-49492744-7;true;false;Ortega;Carlos;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;24524997;20-24524997-8;11-4155-4344;;true;true;true;true;true;true;false;true;true;true;true;true;true;true;false;;
96;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romano;Jorge;51858233;2018-06-17;Moreno 3612;20-51858233-0;false;false;Silva;Lucas;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;32528105;20-32528105-8;11-5701-5410;;true;true;true;true;true;true;true;true;false;true;true;true;false;true;true;;
97;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Facundo;49956543;2016-06-06;Pueyrredón 3057;20-49956543-8;true;false;Molina;Tomás;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;28842503;20-28842503-6;11-4323-7975;;true;false;true;true;true;true;true;true;true;true;true;true;false;false;true;;
98;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Rocío;51932206;2010-07-11;Av. Corrientes 2479;23-51932206-4;true;false;Pérez;Victoria;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;29306567;27-29306567-0;11-5885-3840;;true;false;false;true;true;false;true;true;true;true;true;true;false;true;true;;
99;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Patricia;46042116;2010-05-26;Suipacha 4454;27-46042116-6;false;false;Gutiérrez;Gabriel;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22236998;20-22236998-4;11-4037-2043;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
100;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rojas;Ramiro;48225182;2010-07-13;Colón 3363;20-48225182-0;false;false;Vargas;Valentina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;21813811;27-21813811-5;11-5317-6517;;false;true;true;true;true;true;true;true;true;true;false;true;false;false;true;;
101;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Diego;48178955;2011-05-18;Santiago del Estero 3769;23-48178955-9;false;true;Medina;Gustavo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30471137;20-30471137-0;11-5006-3442;;true;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
102;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Sol;50719101;2008-02-07;Maipú 2529;27-50719101-6;false;false;Giménez;Julieta;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;23299148;27-23299148-3;11-5831-1047;;true;true;true;true;true;false;true;true;true;true;true;true;false;true;true;;
103;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Victoria;48072246;2016-11-17;Av. Santa Fe 4026;27-48072246-4;false;false;González;Gabriel;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;31032441;20-31032441-9;11-5216-9058;;true;true;true;true;true;true;false;false;true;false;true;true;true;true;true;;
104;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Castro;Martín;51907038;2014-01-09;Alberdi 2695;20-51907038-4;false;true;Flores;María;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30160935;27-30160935-9;11-5243-4180;;false;true;true;true;true;true;true;false;false;true;true;true;false;true;true;;
105;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Domínguez;Milagros;45949022;2016-04-06;Av. Santa Fe 922;27-45949022-7;false;false;Silva;Lucas;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;33100249;20-33100249-7;11-5994-2510;;true;true;true;false;true;false;false;false;false;false;true;true;true;true;true;;
106;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Natalia;47820263;2011-07-01;Belgrano 4482;27-47820263-1;false;false;Sánchez;Federico;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;28231870;23-28231870-9;11-4101-6393;;true;true;true;true;true;true;true;true;false;true;true;true;true;true;true;;
107;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Santiago;46160105;2010-06-25;Urquiza 3958;20-46160105-8;false;false;Ramírez;Camila;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31650246;27-31650246-1;11-5233-2837;;false;true;false;true;true;false;true;true;true;false;true;true;false;false;true;;
108;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Giménez;Paula;46269950;2018-07-14;Mitre 352;27-46269950-1;false;false;Acosta;Mariano;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30633427;20-30633427-2;11-5714-5397;11-4734-8243;true;true;true;true;true;true;true;true;true;true;true;true;true;false;true;;
109;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Vargas;Nicolás;45579962;2009-11-07;Moreno 3259;20-45579962-8;false;false;Torres;Ezequiel;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;26104552;20-26104552-5;11-5030-6043;;true;true;false;true;true;false;true;true;true;true;true;true;true;true;false;;
110;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Abril;47507673;2014-09-23;Belgrano 1842;27-47507673-2;false;false;Ruiz;Julián;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;29202749;20-29202749-5;11-5709-9960;;true;true;false;true;true;true;true;false;true;true;true;true;true;true;false;;
111;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Gonzalo;45398876;2014-10-22;Salta 3515;20-45398876-8;false;false;Domínguez;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22791143;27-22791143-9;11-4248-3624;11-5664-6110;true;true;true;true;true;true;true;false;false;false;true;false;false;false;true;;
112;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Miguel;51483810;2009-01-11;Chacabuco 611;20-51483810-1;false;false;Gómez;Julián;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;25532281;20-25532281-9;11-4302-1922;;true;true;true;true;true;true;false;false;true;false;false;true;true;true;true;;
113;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Joaquín;46064486;2010-10-13;Moreno 2032;20-46064486-1;false;false;Ruiz;Ramiro;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;31256266;23-31256266-9;11-4381-7744;;true;true;true;true;true;true;true;true;true;true;true;false;true;true;true;;
114;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Agustín;51189908;2008-09-27;Salta 2814;20-51189908-8;false;false;Pérez;Laura;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;25847942;23-25847942-4;11-5898-1141;11-4329-9212;true;true;false;false;true;false;true;true;true;true;true;true;false;true;false;;
115;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Acosta;Mariana;47180511;2017-01-16;Colón 2489;23-47180511-4;false;true;López;Julián;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;32527846;20-32527846-4;11-5781-8316;;true;true;false;true;true;true;true;true;true;true;true;true;false;true;true;;
116;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Camila;51874991;2016-07-10;Belgrano 3894;27-51874991-4;false;false;Vargas;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;23164146;27-23164146-2;11-5429-5031;;true;true;true;true;true;false;true;false;false;true;true;true;true;true;true;;
117;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Gonzalo;50608713;2013-02-13;San Martín 3451;23-50608713-9;false;false;Vargas;Tomás;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;29384266;20-29384266-4;11-4739-5635;11-5432-1132;true;true;false;true;false;true;true;false;true;true;true;true;false;true;true;;
118;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Miguel;47379125;2017-08-13;Pellegrini 4433;20-47379125-1;false;false;Sánchez;Paula;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;34694446;27-34694446-9;11-5892-2418;11-4923-5572;true;true;true;true;true;true;true;true;true;false;true;true;true;true;true;;
119;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Díaz;Ignacio;51668497;2008-09-17;Salta 233;20-51668497-7;false;false;Ruiz;Gabriela;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30727371;27-30727371-9;11-4872-8886;11-5521-9444;true;true;true;true;true;true;false;false;true;false;true;true;false;true;true;;
120;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Torres;Sofía;51386360;2013-12-11;Av. Cabildo 3533;27-51386360-3;false;false;Álvarez;Laura;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;31221309;27-31221309-0;11-4240-9440;;true;true;true;true;false;true;true;false;false;true;true;true;false;false;true;;
121;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Milagros;47587058;2011-12-02;Pueyrredón 2985;27-47587058-7;false;false;Rodríguez;Santiago;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;30747486;20-30747486-8;11-5391-7432;11-5807-6001;true;true;true;true;true;true;true;true;true;true;false;false;true;false;true;;
122;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Luis;45266869;2017-04-23;Av. de Mayo 1276;20-45266869-7;false;true;Fernández;Miguel;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;31306038;20-31306038-2;11-5520-3653;;true;true;true;true;true;true;true;true;true;true;true;true;false;true;false;;
123;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Molina;Gonzalo;51179979;2018-10-12;Av. Rivadavia 3431;20-51179979-2;false;false;Ruiz;María;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;22308829;27-22308829-0;11-5731-9019;;true;true;true;true;true;false;true;false;true;true;true;true;true;true;true;;
124;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;López;Fernando;51279994;2015-01-13;Piedras 2912;23-51279994-9;false;false;Fernández;Ana;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;32652665;27-32652665-2;11-5012-6265;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
125;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Flores;Daniela;46178485;2009-03-11;Sarmiento 1049;27-46178485-8;false;false;Molina;Valentina;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26408442;27-26408442-9;11-4200-5249;;true;true;true;true;true;true;true;true;true;true;false;true;true;true;true;;
126;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Rodríguez;Gonzalo;46793173;2014-01-15;Esmeralda 3379;20-46793173-4;false;false;López;Patricia;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;32970742;27-32970742-9;11-4125-5001;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;;
127;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Romero;Santiago;50274279;2008-09-11;Av. Corrientes 3967;20-50274279-6;false;false;Álvarez;Mariano;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;34894361;20-34894361-9;11-5985-9855;11-5487-4460;true;true;true;true;true;false;true;true;true;false;true;true;true;true;true;;
128;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gutiérrez;Pedro;49046954;2018-10-10;Esmeralda 4057;20-49046954-1;false;false;Díaz;Gonzalo;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;33906003;20-33906003-8;11-4691-4211;;true;false;true;true;false;true;true;true;true;true;true;true;true;false;false;;
129;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ruiz;Gonzalo;47754327;2017-01-23;Av. Cabildo 3813;20-47754327-9;true;false;Benítez;Nicolás;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;22568172;20-22568172-5;11-4814-1184;;true;true;true;true;true;false;false;false;true;false;true;true;false;true;true;;
130;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Guzmán;Carolina;50906378;2011-10-20;Moreno 1858;27-50906378-3;false;false;Pérez;Cecilia;ESTUDIO_COMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;26095272;27-26095272-8;11-5149-2606;;true;false;true;true;true;true;true;true;true;true;true;true;false;true;true;;
131;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ramírez;Diego;47993773;2012-07-03;Mitre 2112;20-47993773-8;false;false;López;Juan;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;30719155;20-30719155-6;11-4162-1517;11-4920-5058;true;true;true;true;true;false;true;true;false;true;false;true;true;true;true;;
132;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Martínez;Gonzalo;47431093;2010-11-16;Av. Corrientes 1627;20-47431093-1;true;false;Benítez;Federico;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;32324309;20-32324309-4;11-5715-8021;11-4042-8538;true;true;true;true;true;false;true;true;true;true;true;true;true;true;true;;
133;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Benítez;Paula;49442905;2017-09-19;Moreno 2260;27-49442905-0;false;false;Ortega;Gustavo;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;28479518;20-28479518-1;11-5839-6944;11-5335-6021;true;true;true;true;true;false;true;false;true;true;true;true;false;false;true;;
134;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Ortega;Gabriela;45172538;2010-07-08;Suipacha 2822;27-45172538-1;false;false;Guzmán;Tomás;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;30875266;20-30875266-7;11-5828-3272;;true;true;true;true;true;true;true;true;false;true;true;true;false;true;true;;
135;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Herrera;Juan;47703541;2012-08-05;Salta 1292;20-47703541-9;false;false;Ramírez;Nicolás;ESTUDIO_INCOMPLETO;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;22174577;23-22174577-9;11-5200-7740;11-5478-9617;true;true;true;true;false;true;true;true;false;true;true;true;false;true;true;;
136;false;2026-05-22 10:00:00;2026-05-22 10:00:00;admin;admin;Gómez;Federico;46350359;2011-12-06;Tucumán 3610;20-46350359-2;true;false;González;Natalia;ESTUDIO_INCOMPLETO;ESTUDIO_COMPLETO;ESTUDIO_INCOMPLETO;25534285;27-25534285-7;11-4601-1969;;false;true;false;true;true;false;false;true;true;true;true;true;true;false;false;;
